User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
a129dd13,229,1,58.3,2,4,1,241,Loyal Customers
a12bcc72,89,1,279.37,4,4,4,444,Loyal Customers
a140c968,28,1,148.07,5,4,2,542,Loyal Customers
a151d3b5,45,1,77.31,5,4,1,541,Loyal Customers
a1573efd,61,1,147.52,5,4,2,542,Loyal Customers
a187e667,157,1,165.59,3,4,3,343,Loyal Customers
a18d5bb4,287,1,230.81,1,4,3,143,At Risk
a1a7c1e9,70,1,198.28,4,4,3,443,Loyal Customers
a1aad5f0,285,1,415.02,1,4,5,145,At Risk
a1ac7f49,232,1,226.34,2,4,3,243,Loyal Customers
a1adb0ae,125,1,130.78,4,4,2,442,Loyal Customers
a1e6b647,81,1,331.78,4,4,5,445,Loyal Customers
a1fef607,22,1,210.79,5,4,3,543,Loyal Customers
a2340b74,4,1,293.73,5,4,4,544,Loyal Customers
a23cc45d,107,1,325.52,4,4,4,444,Loyal Customers
a23d00ad,126,1,383.51,4,4,5,445,Loyal Customers
a29c7520,73,1,241.56,4,4,4,444,Loyal Customers
a2cfce14,246,1,153.41,2,4,2,242,Loyal Customers
a2cffcc6,198,1,194.18,2,4,3,243,Loyal Customers
a2dd035d,296,1,207.97,1,4,3,143,At Risk
a2f07ba8,228,1,230.47,2,4,3,243,Loyal Customers
a31224b8,191,1,76.31,3,4,1,341,Loyal Customers
a316376d,153,1,82.22,3,4,1,341,Loyal Customers
a3185b29,310,1,457.07,1,4,5,145,At Risk
a33bd4fb,85,1,166.11,4,4,3,443,Loyal Customers
a33d1a46,108,1,374.37,4,4,5,445,Loyal Customers
a33d7b0d,94,1,187.87,4,4,3,443,Loyal Customers
a35fe5e5,144,1,343.52,3,4,5,345,Loyal Customers
a3609e3a,130,1,90.79,3,4,2,342,Loyal Customers
a3636616,200,1,428.77,2,4,5,245,Loyal Customers
a374a7c5,267,1,230.09,1,4,3,143,At Risk
a3880ba0,70,1,203.79,4,4,3,443,Loyal Customers
a38bba13,89,1,257.51,4,4,4,444,Loyal Customers
a3b19153,5,1,412.89,5,4,5,545,Loyal Customers
a3b63775,91,1,176.54,4,4,3,443,Loyal Customers
a3be818d,160,1,218.89,3,4,3,343,Loyal Customers
a3c23e44,257,1,472.19,2,4,5,245,Loyal Customers
a3de9f0e,49,1,181.76,5,4,3,543,Loyal Customers
a3df5dd4,207,1,74.98,2,4,1,241,Loyal Customers
a3e73890,270,1,399.84,1,4,5,145,At Risk
a3ffda9b,30,1,276.53,5,4,4,544,Loyal Customers
a418bd67,119,1,178.87,4,4,3,443,Loyal Customers
a429364b,222,1,262.91,2,4,4,244,Loyal Customers
a44ab318,315,1,138.95,1,4,2,142,At Risk
a453276f,24,1,403.11,5,4,5,545,Loyal Customers
a458dc49,66,1,208.71,4,4,3,443,Loyal Customers
a48689fb,178,1,140.42,3,4,2,342,Loyal Customers
a4882f62,91,1,279.26,4,4,4,444,Loyal Customers
a4918e3a,192,1,143.72,3,4,2,342,Loyal Customers
a495b1c7,105,1,154.89,4,4,2,442,Loyal Customers
a49da7a4,70,1,258.42,4,4,4,444,Loyal Customers
a4ae5a91,93,1,338.83,4,4,5,445,Loyal Customers
a4b13791,47,1,401.0,5,4,5,545,Loyal Customers
a4f4d94f,127,1,284.71,4,4,4,444,Loyal Customers
a4f838a3,60,1,310.18,5,4,4,544,Loyal Customers
a506f7bf,289,1,404.71,1,4,5,145,At Risk
a51af881,313,1,43.73,1,4,1,141,At Risk
a5464600,219,1,240.86,2,4,4,244,Loyal Customers
a5466420,266,1,118.26,1,4,2,142,At Risk
a55c61e9,220,1,299.86,2,4,4,244,Loyal Customers
a577d4b8,267,1,384.61,1,4,5,145,At Risk
a587259f,40,1,292.74,5,4,4,544,Loyal Customers
a5973501,87,1,217.62,4,4,3,443,Loyal Customers
a59c3e17,192,1,141.68,3,4,2,342,Loyal Customers
a5b943ac,93,1,302.86,4,4,4,444,Loyal Customers
a5b9d3d5,292,1,193.48,1,4,3,143,At Risk
a5bd8e47,143,1,66.48,3,4,1,341,Loyal Customers
a5cda6c8,108,1,216.58,4,4,3,443,Loyal Customers
a5ed8855,108,1,149.57,4,4,2,442,Loyal Customers
a5f68cb7,6,1,108.95,5,4,2,542,Loyal Customers
a6021b76,203,1,180.86,2,4,3,243,Loyal Customers
a614a195,307,1,126.22,1,4,2,142,At Risk
a61e1a8f,95,1,151.52,4,4,2,442,Loyal Customers
a6324daf,308,1,401.0,1,4,5,145,At Risk
a65c3d6a,244,1,32.32,2,4,1,241,Loyal Customers
a669be47,274,1,399.44,1,4,5,145,At Risk
a670093e,110,1,193.06,4,4,3,443,Loyal Customers
a6868963,180,1,162.54,3,4,3,343,Loyal Customers
a687c77e,160,1,122.55,3,4,2,342,Loyal Customers
a69ea338,300,1,349.67,1,4,5,145,At Risk
a69f0bc8,233,1,355.47,2,4,5,245,Loyal Customers
a6a91079,279,1,101.69,1,4,2,142,At Risk
a6c1a28f,247,1,276.47,2,4,4,244,Loyal Customers
a6c4e58f,120,1,279.01,4,4,4,444,Loyal Customers
a6c5b4a7,82,1,73.29,4,4,1,441,Loyal Customers
a6c95d7b,136,1,341.92,3,4,5,345,Loyal Customers
a6cc16ab,193,1,76.37,3,4,1,341,Loyal Customers
a6d6328d,225,1,98.06,2,4,2,242,Loyal Customers
a6d9af95,90,1,70.52,4,4,1,441,Loyal Customers
a6da9898,281,1,329.36,1,4,5,145,At Risk
a6e6f97d,296,1,144.67,1,4,2,142,At Risk
a6e87160,300,1,116.25,1,4,2,142,At Risk
a6f6238c,50,1,395.63,5,4,5,545,Loyal Customers
a70e28bf,244,1,209.34,2,4,3,243,Loyal Customers
a718e1c4,226,1,431.33,2,4,5,245,Loyal Customers
a71b8ee0,218,1,98.44,2,4,2,242,Loyal Customers
a73c44c3,227,1,232.41,2,4,3,243,Loyal Customers
a742a6a5,28,1,265.86,5,4,4,544,Loyal Customers
a771dc00,245,1,158.02,2,4,2,242,Loyal Customers
a7a46866,17,1,35.37,5,4,1,541,Loyal Customers
a7bf5d50,61,1,83.98,5,4,2,542,Loyal Customers
a7cae661,192,1,215.38,3,4,3,343,Loyal Customers
a7e884cf,127,1,104.52,4,4,2,442,Loyal Customers
a80a973c,87,1,399.49,4,4,5,445,Loyal Customers
a80c009d,221,1,186.36,2,4,3,243,Loyal Customers
a81bc91d,31,1,152.57,5,4,2,542,Loyal Customers
a81c78ef,95,1,117.91,4,4,2,442,Loyal Customers
a8343047,165,1,315.88,3,4,4,344,Loyal Customers
a83c145c,56,1,195.84,5,4,3,543,Loyal Customers
a84d7206,208,1,108.02,2,4,2,242,Loyal Customers
a852ff82,206,1,127.44,2,4,2,242,Loyal Customers
a87689fb,35,1,395.07,5,4,5,545,Loyal Customers
a87b658a,67,1,157.62,4,4,2,442,Loyal Customers
a8e5730c,91,1,105.07,4,4,2,442,Loyal Customers
a8fc7be9,36,1,46.2,5,4,1,541,Loyal Customers
a8fc85ce,54,1,189.3,5,4,3,543,Loyal Customers
a91d9f56,82,1,369.25,4,4,5,445,Loyal Customers
a91f12d4,136,1,176.01,3,4,3,343,Loyal Customers
a9291a98,173,1,205.21,3,4,3,343,Loyal Customers
a94110ca,160,1,51.23,3,4,1,341,Loyal Customers
a9483365,176,1,312.35,3,4,4,344,Loyal Customers
a9501881,127,1,14.1,4,4,1,441,Loyal Customers
a95a20a0,56,1,35.76,5,4,1,541,Loyal Customers
a97b9cc2,112,1,314.32,4,4,4,444,Loyal Customers
a99176d1,143,1,398.11,3,4,5,345,Loyal Customers
a998be79,120,1,280.45,4,4,4,444,Loyal Customers
a9d0d978,48,1,121.17,5,4,2,542,Loyal Customers
a9e2c4f5,68,1,86.34,4,4,2,442,Loyal Customers
a9eaf38a,28,1,268.05,5,4,4,544,Loyal Customers
a9f47880,89,1,363.06,4,4,5,445,Loyal Customers
a9f8e515,210,1,116.7,2,4,2,242,Loyal Customers
a9f98de1,123,1,59.44,4,4,1,441,Loyal Customers
a9fa4694,304,1,239.25,1,4,4,144,At Risk
aa0830de,220,1,56.97,2,4,1,241,Loyal Customers
aa265452,54,1,229.81,5,4,3,543,Loyal Customers
aa273462,232,1,139.26,2,4,2,242,Loyal Customers
aa3a7b58,82,1,64.54,4,4,1,441,Loyal Customers
aa467976,76,1,101.53,4,4,2,442,Loyal Customers
aa5ed28b,134,1,286.45,3,4,4,344,Loyal Customers
aa5fcb35,166,1,165.07,3,4,3,343,Loyal Customers
aa6c6d33,197,1,391.22,2,4,5,245,Loyal Customers
aa744c61,10,1,115.54,5,4,2,542,Loyal Customers
aa7bdfa3,198,1,328.08,2,4,5,245,Loyal Customers
aa8f723f,72,1,229.18,4,4,3,443,Loyal Customers
aa91713c,62,1,76.09,5,4,1,541,Loyal Customers
aa95dfa0,313,1,171.79,1,4,3,143,At Risk
aa9878a5,185,1,170.78,3,4,3,343,Loyal Customers
aaab560b,37,1,155.07,5,4,2,542,Loyal Customers
aaab97bb,186,1,323.74,3,4,4,344,Loyal Customers
aab9ddbb,164,1,129.07,3,4,2,342,Loyal Customers
aabe4748,187,1,146.83,3,4,2,342,Loyal Customers
aacab2f6,150,1,248.35,3,4,4,344,Loyal Customers
aaf45c40,56,1,341.83,5,4,5,545,Loyal Customers
aafd3769,176,1,458.6,3,4,5,345,Loyal Customers
ab1add51,185,1,311.15,3,4,4,344,Loyal Customers
ab421cc2,215,1,217.93,2,4,3,243,Loyal Customers
ab51add8,219,1,179.18,2,4,3,243,Loyal Customers
ab62ed9e,320,1,101.25,1,4,2,142,At Risk
ab71021f,158,1,377.59,3,4,5,345,Loyal Customers
ab7273bc,5,1,189.32,5,4,3,543,Loyal Customers
ab869893,91,1,152.28,4,4,2,442,Loyal Customers
ab9fa9a3,20,1,388.32,5,4,5,545,Loyal Customers
aba9b6cd,240,1,329.27,2,4,5,245,Loyal Customers
abb2fa33,28,1,206.97,5,4,3,543,Loyal Customers
abb31c38,264,1,55.88,1,4,1,141,At Risk
abb37032,63,1,296.8,5,4,4,544,Loyal Customers
abc32e14,185,1,379.24,3,4,5,345,Loyal Customers
abc4d497,239,1,95.53,2,4,2,242,Loyal Customers
abd487a4,297,1,30.66,1,4,1,141,At Risk
abdb1e26,39,1,195.08,5,4,3,543,Loyal Customers
abff895f,257,1,11.28,2,4,1,241,Loyal Customers
ac02118a,57,1,213.35,5,4,3,543,Loyal Customers
ac07a758,19,1,44.09,5,4,1,541,Loyal Customers
ac0a5a11,18,1,42.93,5,4,1,541,Loyal Customers
ac202a1f,32,1,31.07,5,4,1,541,Loyal Customers
ac481530,84,1,224.58,4,4,3,443,Loyal Customers
ac582370,72,1,49.38,4,4,1,441,Loyal Customers
ac5f51dd,187,1,361.66,3,4,5,345,Loyal Customers
ac61f504,72,1,150.29,4,4,2,442,Loyal Customers
ac83afcb,231,1,207.54,2,4,3,243,Loyal Customers
ac876e50,117,1,63.93,4,4,1,441,Loyal Customers
ac98d8ba,52,1,129.36,5,4,2,542,Loyal Customers
aca0dcaf,156,1,287.77,3,4,4,344,Loyal Customers
aca166ff,10,1,343.06,5,4,5,545,Loyal Customers
acba07dd,93,1,329.82,4,4,5,445,Loyal Customers
acda7306,170,1,40.45,3,4,1,341,Loyal Customers
acf7144e,90,1,183.62,4,4,3,443,Loyal Customers
ad0012f9,325,1,194.02,1,4,3,143,At Risk
ad0e6c75,130,1,107.94,3,4,2,342,Loyal Customers
ad1e2bd6,267,1,146.92,1,4,2,142,At Risk
ad562a2f,115,1,16.52,4,4,1,441,Loyal Customers
ad75dbc6,289,1,82.75,1,4,1,141,At Risk
ad772c5a,188,1,200.04,3,4,3,343,Loyal Customers
ad7a00fe,29,1,397.85,5,4,5,545,Loyal Customers
ad920469,22,1,384.55,5,4,5,545,Loyal Customers
ad923bb1,80,1,21.78,4,4,1,441,Loyal Customers
ada22b55,92,1,86.29,4,4,2,442,Loyal Customers
adb5583f,172,1,255.08,3,4,4,344,Loyal Customers
add87525,128,1,156.3,4,4,2,442,Loyal Customers
addb5998,262,1,93.25,1,4,2,142,At Risk
ade66e84,209,1,217.73,2,4,3,243,Loyal Customers
adf25ccc,63,1,89.13,5,4,2,542,Loyal Customers
ae025f67,210,1,167.32,2,4,3,243,Loyal Customers
ae08fdb3,53,1,108.97,5,4,2,542,Loyal Customers
ae15cd88,54,1,219.91,5,4,3,543,Loyal Customers
ae1b0a5d,247,1,84.95,2,4,2,242,Loyal Customers
ae1e6f3f,177,1,213.73,3,4,3,343,Loyal Customers
ae262d85,164,1,39.71,3,4,1,341,Loyal Customers
ae345248,207,1,321.91,2,4,4,244,Loyal Customers
ae5bc048,209,1,153.44,2,4,2,242,Loyal Customers
ae6caf94,243,1,177.06,2,4,3,243,Loyal Customers
ae7b7c68,63,1,422.7,5,4,5,545,Loyal Customers
aeb09719,241,1,398.36,2,4,5,245,Loyal Customers
aec17f43,2,1,315.8,5,4,4,544,Loyal Customers
aee2eea3,173,1,440.06,3,4,5,345,Loyal Customers
af02dfd4,26,1,369.87,5,4,5,545,Loyal Customers
af04c017,111,1,256.4,4,4,4,444,Loyal Customers
af09b01d,272,1,190.55,1,4,3,143,At Risk
af0b876c,54,1,271.06,5,4,4,544,Loyal Customers
af0d5699,67,1,421.99,4,4,5,445,Loyal Customers
af1453cd,277,1,430.52,1,4,5,145,At Risk
af40803c,291,1,297.87,1,4,4,144,At Risk
af47fc4e,205,1,327.77,2,4,5,245,Loyal Customers
af4a1e47,156,1,166.07,3,4,3,343,Loyal Customers
af627d91,28,1,272.26,5,4,4,544,Loyal Customers
afacdc15,213,1,285.21,2,4,4,244,Loyal Customers
afaf6aa9,293,1,224.83,1,4,3,143,At Risk
afbc0f86,229,1,408.97,2,4,5,245,Loyal Customers
afbdd29f,140,1,160.96,3,4,2,342,Loyal Customers
afbfbe33,315,1,297.93,1,4,4,144,At Risk
afc39278,252,1,280.44,2,4,4,244,Loyal Customers
afc46410,32,1,458.34,5,4,5,545,Loyal Customers
afd642ef,169,1,430.96,3,4,5,345,Loyal Customers
b005a380,326,1,120.66,1,4,2,142,At Risk
b005ff45,283,1,32.04,1,4,1,141,At Risk
b045adae,26,1,373.02,5,4,5,545,Loyal Customers
b07db0f3,62,1,448.96,5,4,5,545,Loyal Customers
b07dfbd1,134,1,64.16,3,4,1,341,Loyal Customers
b080fc6d,107,1,119.42,4,4,2,442,Loyal Customers
b08c75b4,79,1,45.99,4,4,1,441,Loyal Customers
b0d1473b,214,1,350.75,2,4,5,245,Loyal Customers
b0d2c85d,88,1,185.11,4,4,3,443,Loyal Customers
b0de127f,217,1,71.94,2,4,1,241,Loyal Customers
b110fa93,224,1,326.69,2,4,4,244,Loyal Customers
b11b4773,266,1,98.1,1,4,2,142,At Risk
b11ef3ae,163,1,169.96,3,4,3,343,Loyal Customers
b13d6803,97,1,75.16,4,4,1,441,Loyal Customers
b1466009,90,1,107.19,4,4,2,442,Loyal Customers
b153ddb0,124,1,295.17,4,4,4,444,Loyal Customers
b17a50cf,117,1,126.51,4,4,2,442,Loyal Customers
b17a752f,60,1,452.74,5,4,5,545,Loyal Customers
b17be372,249,1,19.82,2,4,1,241,Loyal Customers
b17f30e1,59,1,103.79,5,4,2,542,Loyal Customers
b1851eeb,242,1,204.57,2,4,3,243,Loyal Customers
b18caa07,110,1,209.08,4,4,3,443,Loyal Customers
b1a586a8,181,1,373.84,3,4,5,345,Loyal Customers
b1ae1119,184,1,295.32,3,4,4,344,Loyal Customers
b1b2edb7,263,1,41.74,1,4,1,141,At Risk
b1b67655,270,1,277.71,1,4,4,144,At Risk
b1c9cd33,150,1,420.45,3,4,5,345,Loyal Customers
b1cbe03e,90,1,80.2,4,4,1,441,Loyal Customers
b1d7cceb,5,1,166.98,5,4,3,543,Loyal Customers
b1e0160e,136,1,180.62,3,4,3,343,Loyal Customers
b1e17021,171,1,214.85,3,4,3,343,Loyal Customers
b1ee9973,224,1,324.98,2,4,4,244,Loyal Customers
b1f48add,218,1,278.38,2,4,4,244,Loyal Customers
b1fe155c,109,1,65.21,4,4,1,441,Loyal Customers
b20c44f3,121,1,224.67,4,4,3,443,Loyal Customers
b2412a5a,3,1,383.02,5,4,5,545,Loyal Customers
b2423a79,180,1,131.82,3,4,2,342,Loyal Customers
b247da3d,130,1,255.19,3,4,4,344,Loyal Customers
b24bd3b7,274,1,106.73,1,4,2,142,At Risk
b24dec19,256,1,263.82,2,4,4,244,Loyal Customers
b267883f,181,1,237.63,3,4,4,344,Loyal Customers
b28f143f,306,1,365.26,1,4,5,145,At Risk
b2977fc7,243,1,173.24,2,4,3,243,Loyal Customers
b298d2f9,51,1,242.32,5,4,4,544,Loyal Customers
b2ab489e,300,1,203.72,1,4,3,143,At Risk
b2d5adaa,3,1,117.12,5,4,2,542,Loyal Customers
b2de1538,195,1,25.91,3,4,1,341,Loyal Customers
b2eb65f3,77,1,25.89,4,4,1,441,Loyal Customers
b306a090,285,1,320.03,1,4,4,144,At Risk
b32cee07,83,1,329.98,4,4,5,445,Loyal Customers
b3353bb8,298,1,242.41,1,4,4,144,At Risk
b3659e63,255,1,127.91,2,4,2,242,Loyal Customers
b370acb7,204,1,330.45,2,4,5,245,Loyal Customers
b3733852,303,1,295.2,1,4,4,144,At Risk
b3801e1b,93,1,172.27,4,4,3,443,Loyal Customers
b38271c7,138,1,40.27,3,4,1,341,Loyal Customers
b3b50a4f,99,1,48.47,4,4,1,441,Loyal Customers
b3c4394e,108,1,39.38,4,4,1,441,Loyal Customers
b3cb8c3c,324,1,306.78,1,4,4,144,At Risk
b3ea2594,182,1,258.77,3,4,4,344,Loyal Customers
b423a542,135,1,471.15,3,4,5,345,Loyal Customers
b428f6cc,188,1,97.28,3,4,2,342,Loyal Customers
b4391d08,1,1,332.06,5,4,5,545,Loyal Customers
b446a986,285,1,24.16,1,4,1,141,At Risk
b46c76f9,298,1,147.77,1,4,2,142,At Risk
b4731c18,39,1,198.18,5,4,3,543,Loyal Customers
b4740a01,64,1,64.37,4,4,1,441,Loyal Customers
b486bdc0,117,1,99.42,4,4,2,442,Loyal Customers
b4a3b6c6,122,1,154.12,4,4,2,442,Loyal Customers
b4ae2cbf,296,1,190.58,1,4,3,143,At Risk
b4b2dce1,244,1,226.19,2,4,3,243,Loyal Customers
b4d63e07,138,1,204.67,3,4,3,343,Loyal Customers
b4eb8cc7,163,1,272.15,3,4,4,344,Loyal Customers
b4ecbe57,87,1,400.74,4,4,5,445,Loyal Customers
b4f1a440,238,1,341.46,2,4,5,245,Loyal Customers
b4fffe29,296,1,120.1,1,4,2,142,At Risk
b501d28d,153,1,259.65,3,4,4,344,Loyal Customers
b505dce0,208,1,60.43,2,4,1,241,Loyal Customers
b512b747,256,1,354.83,2,4,5,245,Loyal Customers
b52a9a86,112,1,104.55,4,4,2,442,Loyal Customers
b53aa320,64,1,418.1,4,4,5,445,Loyal Customers
b5518394,215,1,178.09,2,4,3,243,Loyal Customers
b5538ebf,325,1,68.01,1,4,1,141,At Risk
b5603d04,255,1,176.6,2,4,3,243,Loyal Customers
b5a6fd5f,204,1,235.58,2,4,3,243,Loyal Customers
b5cfa655,21,1,151.94,5,4,2,542,Loyal Customers
b5dbe555,186,1,326.1,3,4,4,344,Loyal Customers
b611a9a9,256,1,84.92,2,4,2,242,Loyal Customers
b622561c,322,1,121.84,1,4,2,142,At Risk
b644e0d1,71,1,297.32,4,4,4,444,Loyal Customers
b688c922,86,1,471.03,4,4,5,445,Loyal Customers
b6b38943,219,1,25.75,2,4,1,241,Loyal Customers
b6c3219c,232,1,190.17,2,4,3,243,Loyal Customers
b6d93334,253,1,152.26,2,4,2,242,Loyal Customers
b6df8c21,238,1,378.27,2,4,5,245,Loyal Customers
b6f51cc8,101,1,9.55,4,4,1,441,Loyal Customers
b717743a,299,1,215.72,1,4,3,143,At Risk
b721c64b,158,1,91.87,3,4,2,342,Loyal Customers
b7380b04,14,1,219.72,5,4,3,543,Loyal Customers
b74485f8,320,1,233.66,1,4,3,143,At Risk
b7529b08,121,1,89.81,4,4,2,442,Loyal Customers
b753077b,69,1,361.39,4,4,5,445,Loyal Customers
b755ad6c,198,1,321.66,2,4,4,244,Loyal Customers
b7618bd0,40,1,87.75,5,4,2,542,Loyal Customers
b77c1e26,243,1,414.85,2,4,5,245,Loyal Customers
b77f7694,323,1,148.8,1,4,2,142,At Risk
b78454f6,30,1,200.62,5,4,3,543,Loyal Customers
b7936ac3,255,1,177.24,2,4,3,243,Loyal Customers
b7b776d2,144,1,343.46,3,4,5,345,Loyal Customers
b7c3b707,59,1,272.51,5,4,4,544,Loyal Customers
b7ce1000,253,1,187.65,2,4,3,243,Loyal Customers
b7ce73a5,60,1,75.85,5,4,1,541,Loyal Customers
b7dc85d0,232,1,199.28,2,4,3,243,Loyal Customers
b7f89b7e,240,1,151.33,2,4,2,242,Loyal Customers
b803aace,128,1,82.68,4,4,1,441,Loyal Customers
b805a15f,231,1,338.51,2,4,5,245,Loyal Customers
b8325c50,145,1,54.37,3,4,1,341,Loyal Customers
b848073a,86,1,289.85,4,4,4,444,Loyal Customers
b849ee82,150,1,461.84,3,4,5,345,Loyal Customers
b857395f,205,1,387.91,2,4,5,245,Loyal Customers
b85d890a,20,1,195.12,5,4,3,543,Loyal Customers
b86a1a14,109,1,139.14,4,4,2,442,Loyal Customers
b871eb1f,208,1,201.65,2,4,3,243,Loyal Customers
b8adfe0b,36,1,13.12,5,4,1,541,Loyal Customers
b8b790ba,237,1,371.9,2,4,5,245,Loyal Customers
b8e38e07,138,1,394.11,3,4,5,345,Loyal Customers
b8e96ec5,301,1,373.1,1,4,5,145,At Risk
b8eb1581,223,1,199.02,2,4,3,243,Loyal Customers
b9054add,166,1,392.5,3,4,5,345,Loyal Customers
b90a8b2c,87,1,69.31,4,4,1,441,Loyal Customers
b914b76f,9,1,184.89,5,4,3,543,Loyal Customers
b9168cc4,82,1,90.53,4,4,2,442,Loyal Customers
b94ce497,37,1,44.69,5,4,1,541,Loyal Customers
b955c6ec,147,1,291.08,3,4,4,344,Loyal Customers
b9693289,259,1,312.24,1,4,4,144,At Risk
b96be743,278,1,115.06,1,4,2,142,At Risk
b97ada3e,5,1,369.97,5,4,5,545,Loyal Customers
b98d8283,198,1,11.86,2,4,1,241,Loyal Customers
b98e327e,213,1,199.17,2,4,3,243,Loyal Customers
b9cfaba1,28,1,240.64,5,4,4,544,Loyal Customers
b9d3f539,301,1,255.0,1,4,4,144,At Risk
b9fabe54,318,1,471.25,1,4,5,145,At Risk
b9fba9b9,183,1,154.69,3,4,2,342,Loyal Customers
b9ffab11,291,1,180.2,1,4,3,143,At Risk
ba004604,7,1,276.67,5,4,4,544,Loyal Customers
ba01f031,170,1,300.55,3,4,4,344,Loyal Customers
ba0825d1,211,1,357.62,2,4,5,245,Loyal Customers
ba0d460e,60,1,358.97,5,4,5,545,Loyal Customers
ba25a4d4,14,1,76.2,5,4,1,541,Loyal Customers
ba3964fa,106,1,52.98,4,4,1,441,Loyal Customers
ba58bbc8,224,1,10.33,2,4,1,241,Loyal Customers
ba678df8,258,1,17.07,2,4,1,241,Loyal Customers
ba80beba,316,1,399.53,1,4,5,145,At Risk
ba9710b5,7,1,67.93,5,4,1,541,Loyal Customers
bac1284d,5,1,391.14,5,4,5,545,Loyal Customers
bae0de07,74,1,65.58,4,4,1,441,Loyal Customers
bae27fb2,208,1,263.81,2,4,4,244,Loyal Customers
baf84657,126,1,249.37,4,4,4,444,Loyal Customers
bb2530af,248,1,351.2,2,4,5,245,Loyal Customers
bb2f1a1e,219,1,271.97,2,4,4,244,Loyal Customers
bb351881,317,1,49.1,1,4,1,141,At Risk
bb542976,208,1,199.2,2,4,3,243,Loyal Customers
bb5cf4a3,225,1,294.79,2,4,4,244,Loyal Customers
bb5d2619,30,1,24.42,5,4,1,541,Loyal Customers
bb77f1c9,239,1,339.34,2,4,5,245,Loyal Customers
bb9c024b,325,1,166.97,1,4,3,143,At Risk
bba4c3f8,320,1,134.94,1,4,2,142,At Risk
bba6b57f,41,1,61.85,5,4,1,541,Loyal Customers
bbb101a4,25,1,304.93,5,4,4,544,Loyal Customers
bbb253a1,99,1,157.7,4,4,2,442,Loyal Customers
bbb3b5c2,164,1,421.71,3,4,5,345,Loyal Customers
bbb92935,286,1,133.6,1,4,2,142,At Risk
bbb99958,36,1,68.05,5,4,1,541,Loyal Customers
bbcfa0fc,154,1,318.52,3,4,4,344,Loyal Customers
bbf18e01,161,1,419.32,3,4,5,345,Loyal Customers
bc022fce,42,1,315.36,5,4,4,544,Loyal Customers
bc1ed9fe,229,1,241.2,2,4,4,244,Loyal Customers
bc1fe366,28,1,247.26,5,4,4,544,Loyal Customers
bc2ca5e1,48,1,309.83,5,4,4,544,Loyal Customers
bc30caa0,195,1,340.87,3,4,5,345,Loyal Customers
bc3c0bbe,57,1,198.26,5,4,3,543,Loyal Customers
bc43c77d,291,1,330.17,1,4,5,145,At Risk
bc5c85a5,273,1,214.72,1,4,3,143,At Risk
bc601032,162,1,145.9,3,4,2,342,Loyal Customers
bc9e7036,42,1,340.7,5,4,5,545,Loyal Customers
bcadd0b0,34,1,350.18,5,4,5,545,Loyal Customers
bcb50e14,263,1,238.61,1,4,4,144,At Risk
bcbef8e7,120,1,437.82,4,4,5,445,Loyal Customers
bcc25218,122,1,39.57,4,4,1,441,Loyal Customers
bcc6717f,104,1,76.17,4,4,1,441,Loyal Customers
bcce1ab1,309,1,382.72,1,4,5,145,At Risk
bd34d0a3,325,1,284.93,1,4,4,144,At Risk
bd3518f0,130,1,63.01,3,4,1,341,Loyal Customers
bd42adcc,162,1,144.77,3,4,2,342,Loyal Customers
bd612ab6,140,1,72.0,3,4,1,341,Loyal Customers
bd91326f,119,1,372.75,4,4,5,445,Loyal Customers
bdb0edfe,308,1,52.38,1,4,1,141,At Risk
bdd7eca6,80,1,347.02,4,4,5,445,Loyal Customers
bdddfd8f,171,1,291.53,3,4,4,344,Loyal Customers
bde0021d,127,1,229.46,4,4,3,443,Loyal Customers
bde07b7e,271,1,36.62,1,4,1,141,At Risk
be409e17,67,1,39.67,4,4,1,441,Loyal Customers
be485d54,31,1,312.66,5,4,4,544,Loyal Customers
be4d0858,305,1,215.56,1,4,3,143,At Risk
be52378d,105,1,110.93,4,4,2,442,Loyal Customers
be546b16,309,1,20.82,1,4,1,141,At Risk
be5f7f30,235,1,51.09,2,4,1,241,Loyal Customers
be6086f7,48,1,161.59,5,4,3,543,Loyal Customers
be689e12,224,1,44.67,2,4,1,241,Loyal Customers
be6c3104,184,1,39.52,3,4,1,341,Loyal Customers
be71f7a5,78,1,147.17,4,4,2,442,Loyal Customers
be753111,196,1,393.59,2,4,5,245,Loyal Customers
bea18811,21,1,44.72,5,4,1,541,Loyal Customers
bebd92ff,27,1,283.99,5,4,4,544,Loyal Customers
bebeda1a,214,1,65.54,2,4,1,241,Loyal Customers
bec3ba15,57,1,348.78,5,4,5,545,Loyal Customers
bec57e40,229,1,329.44,2,4,5,245,Loyal Customers
becaf4c3,277,1,394.92,1,4,5,145,At Risk
bed6a723,276,1,111.31,1,4,2,142,At Risk
bedc0d23,33,1,173.62,5,4,3,543,Loyal Customers
bf139e58,168,1,41.89,3,4,1,341,Loyal Customers
bf16d78e,300,1,310.13,1,4,4,144,At Risk
bf437b87,179,1,37.44,3,4,1,341,Loyal Customers
bf9dc5bd,17,1,377.73,5,4,5,545,Loyal Customers
bfa5ca2e,198,1,42.95,2,4,1,241,Loyal Customers
bfc7a09a,263,1,50.71,1,4,1,141,At Risk
bfd771e4,53,1,326.66,5,4,4,544,Loyal Customers
c018f6d8,178,1,261.7,3,4,4,344,Loyal Customers
c01d4d47,290,1,140.65,1,4,2,142,At Risk
